timestamp,open,high,low,close,adjusted close,volume,dividend amount
2020-08-28,100.03,100.03,100.01,100.02,84.6176,106364,0.0
2020-08-21,100.03,100.03,100.01,100.02,84.6176,70302,0.0
2020-08-14,100.02,100.03,100.0,100.025,84.6218,366797,0.0
2020-08-07,100.015,100.03,100.01,100.02,84.6176,46015,0.0105
2020-07-31,100.03,100.04,100.01,100.025,84.613,59907,0.0
2020-07-24,100.03,100.03,100.01,100.02,84.6087,179508,0.0
2020-07-17,100.03,100.03,100.01,100.02,84.6087,49624,0.0
2020-07-10,100.015,100.03,100.011,100.029,84.6163,51866,0.0
2020-07-02,100.025,100.03,100.015,100.021,84.6096,24809,0.0061
2020-06-26,100.03,100.03,100.01,100.015,84.5993,102996,0.0
2020-06-19,100.02,100.03,100.015,100.025,84.6078,38324,0.0
2020-06-12,100.01,100.03,100.01,100.015,84.5993,7604409,0.0
2020-06-05,100.02,100.021,100.0,100.01,84.5951,8387,0.0
